"LANGUAGE","APP_NAME","MODULE","LANG_CODE","VALUE","VERSION"
"es","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_hardware_other","Otro","1.0"
"es","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_hardware_landline_mobile_phone","Teléfono fijoTeléfono móvil","1.0"
"es","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_hardware_printer_bo","Impresora BO","1.0"
"es","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_hardware_pc_backoffice","PC Backoffice","1.0"
"es","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_hardware_barcode_reader","Lector de códigos de barras","1.0"
"es","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_hardware_people_counter","Contador de personas","1.0"
"es","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_hardware_ticket_printer","Impresora de boletos","1.0"
"es","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_hardware_toshiba_hp_till","ToshibaHP Caja","1.0"
"es","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_hardware_ups","UPS","1.0"
"es","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_negoziando_cash_desk_managent","Gestión de caja","1.0"
"es","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_negoziando_credential","Credencial","1.0"
"es","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_negoziando_loyalty","Lealtad","1.0"
"es","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_negoziando_item_price","Precio del artículo","1.0"
"es","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_negoziando_invoice_credit_note","Factura/Nota de crédito","1.0"
"es","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_negoziando_giftcard","Tarjeta de regalo","1.0"
"es","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_negoziando_closure","Cierre","1.0"
"es","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_negoziando_inventory","Inventario","1.0"
"es","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_negoziando_banking_money","Banca Dinero","1.0"
"es","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_negoziando_till_access","Acceso hasta","1.0"
"es","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_negoziando_vouchers","Vales","1.0"
"es","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_negoziando_returns","Devoluciones","1.0"
"es","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_negoziando_stock_receiving","Inventario/Recepción","1.0"
"es","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_negoziando_promo","Promoción","1.0"
"es","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_negoziando_report","Informe","1.0"
"es","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_ls_retail_invoice_credit_note","Factura/nota de crédito","1.0"
"es","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_ls_retail_returns","Devoluciones","1.0"
"es","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_ls_retail_cash_desk","Gestión de caja","1.0"
"es","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_ls_retail_item_price","Precio del artículo","1.0"
"es","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_ls_retail_credential","Credencial","1.0"
"es","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_ls_retail_loyalty","Lealtad","1.0"
"es","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_ls_retail_giftcard","Tarjeta de regalo","1.0"
"es","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_ls_retail_promo","Promo","1.0"
"es","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_ls_retail_vouchers","Cupones","1.0"
"es","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_ls_retail_safe_transfer","Transferencia segura","1.0"
"es","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_ls_retail_statement","Declaración","1.0"
"es","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_ls_retail_stock_management","Gestión de inventario","1.0"
"es","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_eva_uc_vouchers","Vales","1.0"
"es","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_eva_uc_stock_and_task_management","Gestión de Inventario y Tareas","1.0"
"es","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_eva_uc_returns","Devoluciones","1.0"
"es","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_eva_uc_customers_display_app","Aplicación de Visualización de Clientes","1.0"
"es","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_eva_uc_basket_transfer","Transferencia de Canasta","1.0"
"es","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_eva_uc_loyalty","Lealtad","1.0"
"es","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_eva_uc_pos_sales_app","Aplicación de ventas POS","1.0"
"es","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_eva_uc_giftcard","Tarjeta de regalo","1.0"
"es","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_eva_uc_power_bi","PowerBI","1.0"
"es","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_eva_uc_item_price_barcode","Precio del artículo Código de barras","1.0"
"es","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_eva_uc_promo","Promoción","1.0"
"es","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_software_personal_corporate_credentials","Credenciales corporativas personales","1.0"
"es","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_software_open_office","Oficina Abierta","1.0"
"es","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_software_windows","Ventanas","1.0"
"es","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_software_ilabels","Etiquetas","1.0"
"es","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_software_beKiko_login","Inicio de sesión de BeKiko","1.0"
"es","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_software_other","Otro","1.0"
"es","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_software_outlook _webmail","Correo web de Outlook","1.0"
"es","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_software_browser_navigation","Navegador/Navegación","1.0"
"es","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_monitoring_router_down","Router caído","1.0"
"es","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_monitoring_cpu_load","Carga de CPU","1.0"
"es","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_monitoring_till_ipad_iphone_offline","Hasta Ipad Iphone sin conexión","1.0"
"es","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_monitoring_internet_access","Acceso a Internet","1.0"
"es","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_monitoring_server_down","Servidor caído","1.0"
"es","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_monitoring_hard_disk_with_free","Disco duro con < 2% libre","1.0"
"es","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_audio_video_audio_amplifier","Amplificador de audio","1.0"
"es","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_audio_video_video_splitter","Divisor de video","1.0"
"es","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_audio_video_digital_windows","Ventanas digitales","1.0"
"es","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_audio_video_other","Otro","1.0"
"es","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_audio_video_thin_client","Cliente ligero","1.0"
