"LANGUAGE","APP_NAME","MODULE","LANG_CODE","VALUE","VERSION"
"nl","NATIVE TICKET SDK","STATIC TEXT","NTS_UploadAttachment","Upload Bijlage","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","NTS_MaxFilesSelected","Je kunt niet meer dan %lld bestanden selecteren om te uploaden.","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_network","Netwerk","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_sd_extra_activities","SD Extra Activiteiten","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_hardware","Hardware","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_negoziando","Onderhandelen","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_hardware","Hardware","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_ls_retail","LS Retail","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_network","Netwerk","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_iPhone","iPhone","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_eva_uc","EVA UC","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_adyen","Adyen","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_software","Software","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_ipad","iPad","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_monitoring","Monitoring","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_printer","Printer","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_inquiry","Onderzoek / Hulp","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_audio_video","Audio/Video","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_iphone","iPhone","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_database","Database","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_eva","EVA","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_clientela","Clientèle","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_software","Software","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_network_wifi_access_point","WiFi toegangspunt","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_network_router","Router","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_network_dati_fisso_bloccante","Gegevens - Vast - Blokkerend","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_network_dati_fisso_nonbloccante","Gegevens - Vast - Niet-blokkerend - Afwijking","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_network_firewall","Firewall","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_network_switch","Schakelen","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_sd_extra_activities_sd_callback_support_activity","Terugbelfunctie voor ondersteuningsactiviteit","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_hardware_drawer","Lade","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_hardware_ipad","Ipad","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_hardware_ipad_base_station","Ipad Basisstation","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_hardware_iphone","iPhone","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_hardware_charging_station","Oplaadstation","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_hardware_credit_card_terminals","Creditcardterminals","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_hardware_backoffice_pc_monitor","Backoffice PC Monitor","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_hardware_other","Andere","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_hardware_landline_mobile_phone","Vaste lijnMobiele telefoon","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_hardware_printer_bo","Printer BO","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_hardware_pc_backoffice","PC Backoffice","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_hardware_barcode_reader","Barcodelezer","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_hardware_people_counter","Mensen Teller","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_hardware_ticket_printer","Ticketprinter","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_hardware_toshiba_hp_till","ToshibaHP Kassa","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_hardware_ups","UPS","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_negoziando_cash_desk_managent","Kassa Beheer","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_negoziando_credential","Referentie","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_negoziando_loyalty","Loyaliteit","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_negoziando_item_price","Artikel Prijs","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_negoziando_invoice_credit_note","Factuur/Kredietnota","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_negoziando_giftcard","Cadeaubon","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_negoziando_closure","Afsluiting","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_negoziando_inventory","Inventaris","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_negoziando_banking_money","Bankieren Geld","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_negoziando_till_access","Tot toegang","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_negoziando_vouchers","Vouchers","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_negoziando_returns","Retouren","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_negoziando_stock_receiving","Voorraad/Ontvangst","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_negoziando_promo","Promo","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_negoziando_report","Verslag","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_ls_retail_invoice_credit_note","Factuur/Kredietnota","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_ls_retail_returns","Retouren","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_ls_retail_cash_desk","Kassa Beheer","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_ls_retail_item_price","Item prijs","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_ls_retail_credential","Referentie","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_ls_retail_loyalty","Loyaliteit","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_ls_retail_giftcard","Cadeaubon","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_ls_retail_promo","Promo","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_ls_retail_vouchers","Vouchers","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_ls_retail_safe_transfer","Veilige Overdracht","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_ls_retail_statement","Verklaring","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_ls_retail_stock_management","Voorraadbeheer","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_eva_uc_vouchers","Vouchers","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_eva_uc_stock_and_task_management","Voorraad- en Taakbeheer","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_eva_uc_returns","Retourneren","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_eva_uc_customers_display_app","Klantenweergave-app","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_eva_uc_basket_transfer","Basket Transfer

Korf Transfer","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_eva_uc_loyalty","Loyaliteit","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_eva_uc_pos_sales_app","POS Verkoop APP","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_eva_uc_giftcard","Cadeaubon","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_eva_uc_power_bi","PowerBI","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_eva_uc_item_price_barcode","Item Prijs Streepjescode","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_eva_uc_promo","Promo","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_software_personal_corporate_credentials","Persoonlijke Bedrijfsreferenties","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_software_open_office","Open Kantoor","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_software_windows","Windows","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_software_ilabels","Ilabels","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_software_beKiko_login","BeKiko Inloggen","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_software_other","Andere","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_software_outlook _webmail","Outlook WebMail","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_software_browser_navigation","Browser/Navigatie","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_monitoring_router_down","Router uitgeschakeld","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_monitoring_cpu_load","Cpu Belasting","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_monitoring_till_ipad_iphone_offline","Tot Ipad Iphone offline","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_monitoring_internet_access","Toegang tot internet","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_monitoring_server_down","Server Offline","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_monitoring_hard_disk_with_free","Harde schijf met < 2% vrije ruimte","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_audio_video_audio_amplifier","Audio versterker","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_audio_video_video_splitter","Videodeler","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_audio_video_digital_windows","Digitale ramen","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_audio_video_other","Andere","1.0"
"nl","NATIVE TICKET SDK","STATIC TEXT","DM_SN_kiko_store_audio_video_thin_client","Dunne client","1.0"
